NOTICE: pid::44932 2016-12-16 13:27:14     at Object.<anonymous> (/Users/xiaoguang/code/sousou-node/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::44932 2016-12-16 13:27:15     at Object.<anonymous> (/Users/xiaoguang/code/sousou-node/app/bootSrtap.js:53:11) { logid: 1481866035107724,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41534 2016-12-21 18:17:38     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315458604492,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::41539 2016-12-21 18:17:43     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41539 2016-12-21 18:17:43     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315463802016,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41539 2016-12-21 18:17:44     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315464072943,  type: 'pv',  method: 'GET',  url: '/food/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::41539 2016-12-21 18:17:44     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315464136950,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::41539 2016-12-21 18:18:02     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315482853007,  type: 'pv',  method: 'POST',  url: '/food/saveList',  userInfo: undefined }
NOTICE: pid::41539 2016-12-21 18:18:20     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315500323182,  type: 'pv',  method: 'POST',  url: '/food/saveList',  userInfo: undefined }
NOTICE: pid::41580 2016-12-21 18:18:48     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41580 2016-12-21 18:18:48     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315528102214,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41587 2016-12-21 18:18:52     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41587 2016-12-21 18:18:52     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315532176019,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41597 2016-12-21 18:19:07     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41597 2016-12-21 18:19:07     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315547369579,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41604 2016-12-21 18:19:12     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41604 2016-12-21 18:19:12     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315552298259,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41610 2016-12-21 18:19:16     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41610 2016-12-21 18:19:16     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315556526470,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41616 2016-12-21 18:19:19     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41616 2016-12-21 18:19:19     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315559769298,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41623 2016-12-21 18:19:23     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41623 2016-12-21 18:19:23     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315563362578,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41649 2016-12-21 18:20:02     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41649 2016-12-21 18:20:02     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315602370951,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41658 2016-12-21 18:20:23     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41658 2016-12-21 18:20:23     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315623700834,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41667 2016-12-21 18:20:31     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41667 2016-12-21 18:20:31     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315631848497,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41674 2016-12-21 18:20:37     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41674 2016-12-21 18:20:37     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315637370540,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41680 2016-12-21 18:20:42     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41680 2016-12-21 18:20:42     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315642199382,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41687 2016-12-21 18:20:50     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41687 2016-12-21 18:20:51     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315651031770,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41697 2016-12-21 18:20:59     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41697 2016-12-21 18:21:00     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315660026325,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41697 2016-12-21 18:21:31     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315691000572,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41697 2016-12-21 18:21:45     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315705514279,  type: 'pv',  method: 'GET',  url: '/index',  userInfo: undefined }
NOTICE: pid::41697 2016-12-21 18:21:48     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315708057871,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::41697 2016-12-21 18:21:49     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315709557758,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::41744 2016-12-21 18:21:57     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41744 2016-12-21 18:21:58     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315718076085,  type: 'pv',  method: 'GET',  url: '/',  userInfo: undefined }
NOTICE: pid::41744 2016-12-21 18:22:01     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315721819776,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::41765 2016-12-21 18:22:32     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41765 2016-12-21 18:22:32     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315752686270,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::41765 2016-12-21 18:22:32     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315752775705,  type: 'pv',  method: 'GET',  url: '/js/page/vd.js',  userInfo: undefined }
NOTICE: pid::41780 2016-12-21 18:22:58     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41780 2016-12-21 18:22:58     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315778753947,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::41780 2016-12-21 18:22:58     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315778820410,  type: 'pv',  method: 'GET',  url: '/js/page/vd.js',  userInfo: undefined }
NOTICE: pid::41786 2016-12-21 18:23:05     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41786 2016-12-21 18:23:05     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315785347058,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::41786 2016-12-21 18:23:05     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315785713297,  type: 'pv',  method: 'GET',  url: '/js/page/vd.js',  userInfo: undefined }
NOTICE: pid::41798 2016-12-21 18:23:13     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41798 2016-12-21 18:23:13     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315793572066,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::41802 2016-12-21 18:23:18     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41802 2016-12-21 18:23:18     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315798788196,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::41805 2016-12-21 18:23:19     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::41805 2016-12-21 18:23:19     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315799892275,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::41805 2016-12-21 18:23:19     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482315799948008,  type: 'pv',  method: 'GET',  url: '/js/page/vd.js',  userInfo: undefined }
NOTICE: pid::41805 2016-12-21 18:27:50     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316070491362,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::41805 2016-12-21 18:27:50     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316070564900,  type: 'pv',  method: 'GET',  url: '/js/page/vd.js',  userInfo: undefined }
NOTICE: pid::42004 2016-12-21 18:28:20     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::42004 2016-12-21 18:28:20     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316100405533,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42004 2016-12-21 18:28:43     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316123418140,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42004 2016-12-21 18:28:45     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316125303412,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42004 2016-12-21 18:28:57     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316137637509,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42004 2016-12-21 18:28:59     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316139820250,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42004 2016-12-21 18:29:07     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316147007193,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42004 2016-12-21 18:29:30     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316170754857,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42110 2016-12-21 18:30:35     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::42110 2016-12-21 18:30:35     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316235632721,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42110 2016-12-21 18:30:36     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316236225534,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42110 2016-12-21 18:30:44     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316244419665,  type: 'pv',  method: 'GET',  url: '/vd/save?jsonObj=',  userInfo: undefined }
NOTICE: pid::42110 2016-12-21 18:30:44     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316244509957,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42110 2016-12-21 18:30:44     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316244587604,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::42110 2016-12-21 18:30:45     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316245790416,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42110 2016-12-21 18:30:47     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316247759950,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42110 2016-12-21 18:30:48     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316248712062,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42110 2016-12-21 18:30:48     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316248787982,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::42141 2016-12-21 18:31:21     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::42141 2016-12-21 18:31:21     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316281396237,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42141 2016-12-21 18:31:22     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316282207567,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42141 2016-12-21 18:31:22     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316282286874,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:31:35     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:70:7) UI Server已经启动：http://127.0.0.1:8000
NOTICE: pid::42151 2016-12-21 18:31:35     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316295477377,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:31:36     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316296237199,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:31:36     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316296381211,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:31:41     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316301350145,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:31:41     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316301929138,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:31:41     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316301969867,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:31:49     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316309753702,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:31:50     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316310212247,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:31:50     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316310248611,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:23     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316343647965,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:24     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316344146233,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:24     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316344172049,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:26     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316346008295,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:26     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316346197600,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:26     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316346215947,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:29     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316349898929,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:30     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316350138692,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:30     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316350177391,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:35     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316355611299,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:35     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316355810387,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:35     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316355829383,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:40     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316360135980,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:40     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316360367714,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:40     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316360383599,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:56     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316376824980,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:58     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316378554638,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:32:58     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316378578085,  type: 'pv',  method: 'GET',  url: '/images/.jpg',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:33:18     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316398658851,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:33:19     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316399141574,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:33:35     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316415476832,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:33:36     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316416508620,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:33:38     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316418385345,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:33:38     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316418583201,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:33:41     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316421923332,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:33:42     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316422114835,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:33:44     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316424482792,  type: 'pv',  method: 'GET',  url: '/vd',  userInfo: undefined }
NOTICE: pid::42151 2016-12-21 18:33:44     at Object.<anonymous> (/Users/xiaoguang/code/rewu/app/bootSrtap.js:53:11) { logid: 1482316424692533,  type: 'pv',  method: 'GET',  url: '/vd/list?foodNameQ=&foodHotQ=&foodHotQ=',  userInfo: undefined }
